project_id,job_bc_code,job_bc_code_description
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3282.0,Acc Bldg to 3+ Fam or NonRes
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3180.0,Amusement/Recreation Building
288879,3282.0,Acc Bldg to 3+ Fam or NonRes
288999,4380.0,Add/Alt Tenant Improvements
289024,4380.0,Add/Alt Tenant Improvements
289023,4380.0,Add/Alt Tenant Improvements
289028,4380.0,Add/Alt Tenant Improvements
289031,4380.0,Add/Alt Tenant Improvements
289038,3291.0,Acc Struct to 1 or 2 Family
289055,4380.0,Add/Alt Tenant Improvements
289057,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289067,4380.0,Add/Alt Tenant Improvements
289067,4380.0,Add/Alt Tenant Improvements
288879,3180.0,Amusement/Recreation Building
289072,1010.0,One Family Detached
289080,3293.0,Pool or Spa/1 or 2 Family
288879,3180.0,Amusement/Recreation Building
289077,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
288879,3282.0,Acc Bldg to 3+ Fam or NonRes
289083,4380.0,Add/Alt Tenant Improvements
289074,4380.0,Add/Alt Tenant Improvements
288879,3292.0,Acc Struct to 3+ Fam or NonRes
36857,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289093,4380.0,Add/Alt Tenant Improvements
289095,4380.0,Add/Alt Tenant Improvements
289101,3291.0,Acc Struct to 1 or 2 Family
289107,1051.0,Five or More Family Apt
289108,3291.0,Acc Struct to 1 or 2 Family
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,1051.0,Five or More Family Apt
289107,3282.0,Acc Bldg to 3+ Fam or NonRes
36865,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289151,1051.0,Five or More Family Apt
289149,4380.0,Add/Alt Tenant Improvements
289153,4380.0,Add/Alt Tenant Improvements
36868,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
288879,3292.0,Acc Struct to 3+ Fam or NonRes
289180,4380.0,Add/Alt Tenant Improvements
36870,4380.0,Add/Alt Tenant Improvements
289185,3291.0,Acc Struct to 1 or 2 Family
289202,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289210,4380.0,Add/Alt Tenant Improvements
289214,4380.0,Add/Alt Tenant Improvements
289215,3293.0,Pool or Spa/1 or 2 Family
289218,4380.0,Add/Alt Tenant Improvements
289088,1010.0,One Family Detached
289228,3291.0,Acc Struct to 1 or 2 Family
289255,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289261,3292.0,Acc Struct to 3+ Fam or NonRes
289263,4380.0,Add/Alt Tenant Improvements
289266,4380.0,Add/Alt Tenant Improvements
289274,4380.0,Add/Alt Tenant Improvements
289264,4380.0,Add/Alt Tenant Improvements
289277,1010.0,One Family Detached
289291,3291.0,Acc Struct to 1 or 2 Family
289299,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289303,4380.0,Add/Alt Tenant Improvements
289316,4380.0,Add/Alt Tenant Improvements
289328,4380.0,Add/Alt Tenant Improvements
36881,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289341,4380.0,Add/Alt Tenant Improvements
289353,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36884,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289360,1010.0,One Family Detached
289360,1010.0,One Family Detached
289361,4380.0,Add/Alt Tenant Improvements
36882,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289390,3291.0,Acc Struct to 1 or 2 Family
36891,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289412,4380.0,Add/Alt Tenant Improvements
289428,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36896,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289455,4380.0,Add/Alt Tenant Improvements
289470,4380.0,Add/Alt Tenant Improvements
289476,4380.0,Add/Alt Tenant Improvements
289486,3240.0,Office/Bank/Professional Bldg
289506,4342.0,"Add/Alt 3+, No Chg DU"
289510,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289512,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289514,4342.0,"Add/Alt 3+, No Chg DU"
36907,3291.0,Acc Struct to 1 or 2 Family
289535,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289550,4380.0,Add/Alt Tenant Improvements
289579,4380.0,Add/Alt Tenant Improvements
36910,4380.0,Add/Alt Tenant Improvements
289605,4380.0,Add/Alt Tenant Improvements
36912,3293.0,Pool or Spa/1 or 2 Family
289620,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289622,3291.0,Acc Struct to 1 or 2 Family
289638,4380.0,Add/Alt Tenant Improvements
289639,4371.0,Add/Alt Acc Bldg to 1 or 2 Fam
289640,4342.0,"Add/Alt 3+, No Chg DU"
289644,3295.0,ACC STRUCT- NON RES
289640,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289640,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289640,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289655,4380.0,Add/Alt Tenant Improvements
289640,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289664,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36920,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289682,4380.0,Add/Alt Tenant Improvements
289686,3293.0,Pool or Spa/1 or 2 Family
289701,4380.0,Add/Alt Tenant Improvements
36922,3293.0,Pool or Spa/1 or 2 Family
289699,4373.0,Add/Alt NonRes Bldg or Struct
289699,4373.0,Add/Alt NonRes Bldg or Struct
289712,3295.0,ACC STRUCT- NON RES
289716,4380.0,Add/Alt Tenant Improvements
289735,1010.0,One Family Detached
289735,1010.0,One Family Detached
289735,1010.0,One Family Detached
289739,4380.0,Add/Alt Tenant Improvements
289757,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36931,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289756,1010.0,One Family Detached
289768,1051.0,Five or More Family Apt
289769,4342.0,"Add/Alt 3+, No Chg DU"
289778,4380.0,Add/Alt Tenant Improvements
289791,4342.0,"Add/Alt 3+, No Chg DU"
289796,4342.0,"Add/Alt 3+, No Chg DU"
289798,4342.0,"Add/Alt 3+, No Chg DU"
289801,4342.0,"Add/Alt 3+, No Chg DU"
289802,4342.0,"Add/Alt 3+, No Chg DU"
289815,4342.0,"Add/Alt 3+, No Chg DU"
289819,4342.0,"Add/Alt 3+, No Chg DU"
289821,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289818,3295.0,ACC STRUCT- NON RES
289822,4342.0,"Add/Alt 3+, No Chg DU"
289826,,
289831,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289835,4380.0,Add/Alt Tenant Improvements
289840,4380.0,Add/Alt Tenant Improvements
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289853,4380.0,Add/Alt Tenant Improvements
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289851,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289832,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289860,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289856,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289871,3295.0,ACC STRUCT- NON RES
289871,3295.0,ACC STRUCT- NON RES
289871,3295.0,ACC STRUCT- NON RES
289871,3295.0,ACC STRUCT- NON RES
289871,3295.0,ACC STRUCT- NON RES
289878,4380.0,Add/Alt Tenant Improvements
289879,4380.0,Add/Alt Tenant Improvements
289886,3291.0,Acc Struct to 1 or 2 Family
289893,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
288879,3292.0,Acc Struct to 3+ Fam or NonRes
288879,3292.0,Acc Struct to 3+ Fam or NonRes
289898,3281.0,Acc Bldg to 1 or 2 Fam 
36945,1010.0,One Family Detached
289902,4380.0,Add/Alt Tenant Improvements
289906,4380.0,Add/Alt Tenant Improvements
36951,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289948,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
289954,3295.0,ACC STRUCT- NON RES
36955,4380.0,Add/Alt Tenant Improvements
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
289970,4380.0,Add/Alt Tenant Improvements
289975,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36945,1010.0,One Family Detached
289977,4332.0,"Add/Alt 3+ Fam, Increase DU"
36945,1010.0,One Family Detached
289987,4380.0,Add/Alt Tenant Improvements
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
290000,4380.0,Add/Alt Tenant Improvements
36945,1010.0,One Family Detached
290008,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
36945,1010.0,One Family Detached
290000,4380.0,Add/Alt Tenant Improvements
290000,4380.0,Add/Alt Tenant Improvements
290000,4380.0,Add/Alt Tenant Improvements
290000,4380.0,Add/Alt Tenant Improvements
290000,4380.0,Add/Alt Tenant Improvements
290021,4380.0,Add/Alt Tenant Improvements
290028,4380.0,Add/Alt Tenant Improvements
290031,1010.0,One Family Detached
290033,3293.0,Pool or Spa/1 or 2 Family
290038,4380.0,Add/Alt Tenant Improvements
290112,4380.0,Add/Alt Tenant Improvements
36968,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290125,4373.0,Add/Alt NonRes Bldg or Struct
290147,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290182,3295.0,ACC STRUCT- NON RES
36971,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290255,4380.0,Add/Alt Tenant Improvements
35946,1010.0,One Family Detached
290265,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290273,4380.0,Add/Alt Tenant Improvements
36970,1010.0,One Family Detached
290278,4380.0,Add/Alt Tenant Improvements
290307,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290306,4380.0,Add/Alt Tenant Improvements
290319,3291.0,Acc Struct to 1 or 2 Family
36980,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290347,4380.0,Add/Alt Tenant Improvements
290345,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290360,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36989,4380.0,Add/Alt Tenant Improvements
290384,4380.0,Add/Alt Tenant Improvements
290393,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290422,4380.0,Add/Alt Tenant Improvements
290423,4380.0,Add/Alt Tenant Improvements
290441,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36998,3291.0,Acc Struct to 1 or 2 Family
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290479,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290506,4380.0,Add/Alt Tenant Improvements
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290511,4380.0,Add/Alt Tenant Improvements
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290525,1042.0,Three or Four Family Condo
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
36988,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290532,4380.0,Add/Alt Tenant Improvements
290529,3293.0,Pool or Spa/1 or 2 Family
37000,4380.0,Add/Alt Tenant Improvements
290536,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290537,3293.0,Pool or Spa/1 or 2 Family
290541,1010.0,One Family Detached
290541,1010.0,One Family Detached
290541,1010.0,One Family Detached
290541,1010.0,One Family Detached
290541,1010.0,One Family Detached
290541,1010.0,One Family Detached
290564,4380.0,Add/Alt Tenant Improvements
37003,3291.0,Acc Struct to 1 or 2 Family
290584,3295.0,ACC STRUCT- NON RES
290595,1010.0,One Family Detached
290608,4342.0,"Add/Alt 3+, No Chg DU"
290612,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290608,4342.0,"Add/Alt 3+, No Chg DU"
290621,1010.0,One Family Detached
290620,1010.0,One Family Detached
37009,,
290631,4343.0,"Add/Alt Guest House, No Chg DU"
290633,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290645,4380.0,Add/Alt Tenant Improvements
37013,3291.0,Acc Struct to 1 or 2 Family
290652,1010.0,One Family Detached
290652,1010.0,One Family Detached
37006,1010.0,One Family Detached
290676,4380.0,Add/Alt Tenant Improvements
290691,3292.0,Acc Struct to 3+ Fam or NonRes
290704,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290708,4380.0,Add/Alt Tenant Improvements
37018,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290710,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290719,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290714,4380.0,Add/Alt Tenant Improvements
290722,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290725,4380.0,Add/Alt Tenant Improvements
290729,4380.0,Add/Alt Tenant Improvements
290731,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290730,1010.0,One Family Detached
37021,1020.0,One Family Attached
37024,3293.0,Pool or Spa/1 or 2 Family
290758,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290765,4380.0,Add/Alt Tenant Improvements
290783,4380.0,Add/Alt Tenant Improvements
290814,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290821,3291.0,Acc Struct to 1 or 2 Family
290818,4380.0,Add/Alt Tenant Improvements
290819,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290825,3294.0,Pool or Spa/3+ Fam or NonRes
290829,4380.0,Add/Alt Tenant Improvements
290845,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290854,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290868,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
37041,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290919,1010.0,One Family Detached
290921,1010.0,One Family Detached
37044,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
290933,3295.0,ACC STRUCT- NON RES
290934,4380.0,Add/Alt Tenant Improvements
290942,3200.0,Industrial Building
290947,4380.0,Add/Alt Tenant Improvements
290953,4380.0,Add/Alt Tenant Improvements
290952,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
37047,3293.0,Pool or Spa/1 or 2 Family
290986,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291001,4380.0,Add/Alt Tenant Improvements
291001,4380.0,Add/Alt Tenant Improvements
291041,1010.0,One Family Detached
291053,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291077,4380.0,Add/Alt Tenant Improvements
291078,4380.0,Add/Alt Tenant Improvements
291081,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291099,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291116,4380.0,Add/Alt Tenant Improvements
291118,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291117,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291122,4380.0,Add/Alt Tenant Improvements
291123,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291124,4380.0,Add/Alt Tenant Improvements
291144,4380.0,Add/Alt Tenant Improvements
291150,3291.0,Acc Struct to 1 or 2 Family
291151,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291166,4342.0,"Add/Alt 3+, No Chg DU"
291169,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291175,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
37060,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291207,3293.0,Pool or Spa/1 or 2 Family
291219,4380.0,Add/Alt Tenant Improvements
291249,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291252,4380.0,Add/Alt Tenant Improvements
291275,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291278,3293.0,Pool or Spa/1 or 2 Family
291280,4380.0,Add/Alt Tenant Improvements
291283,3293.0,Pool or Spa/1 or 2 Family
291284,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291282,4380.0,Add/Alt Tenant Improvements
291287,3295.0,ACC STRUCT- NON RES
291349,4380.0,Add/Alt Tenant Improvements
291367,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291372,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291374,4380.0,Add/Alt Tenant Improvements
37080,3293.0,Pool or Spa/1 or 2 Family
291379,4371.0,Add/Alt Acc Bldg to 1 or 2 Fam
291382,3260.0,School/Educational Building
291384,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291383,1010.0,One Family Detached
291390,4380.0,Add/Alt Tenant Improvements
291382,3260.0,School/Educational Building
37076,3293.0,Pool or Spa/1 or 2 Family
291383,1010.0,One Family Detached
291383,1010.0,One Family Detached
291383,1010.0,One Family Detached
37061,1010.0,One Family Detached
291406,4342.0,"Add/Alt 3+, No Chg DU"
291416,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291413,1031.0,Two Family Apartment
291420,1020.0,One Family Attached
291430,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291444,4380.0,Add/Alt Tenant Improvements
291459,4380.0,Add/Alt Tenant Improvements
291467,4373.0,Add/Alt NonRes Bldg or Struct
291471,4380.0,Add/Alt Tenant Improvements
291477,4380.0,Add/Alt Tenant Improvements
291480,3295.0,ACC STRUCT- NON RES
291479,3281.0,Acc Bldg to 1 or 2 Fam 
291505,4380.0,Add/Alt Tenant Improvements
291507,4380.0,Add/Alt Tenant Improvements
291510,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
37095,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291528,3292.0,Acc Struct to 3+ Fam or NonRes
291524,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291532,4380.0,Add/Alt Tenant Improvements
291548,4380.0,Add/Alt Tenant Improvements
291558,3240.0,Office/Bank/Professional Bldg
291558,3295.0,ACC STRUCT- NON RES
291563,3291.0,Acc Struct to 1 or 2 Family
291563,3291.0,Acc Struct to 1 or 2 Family
291566,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291583,4380.0,Add/Alt Tenant Improvements
291589,4380.0,Add/Alt Tenant Improvements
291592,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291602,4380.0,Add/Alt Tenant Improvements
291606,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291612,4380.0,Add/Alt Tenant Improvements
291613,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291628,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
291620,4380.0,Add/Alt Tenant Improvements
291627,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291635,4380.0,Add/Alt Tenant Improvements
291638,4380.0,Add/Alt Tenant Improvements
291647,4380.0,Add/Alt Tenant Improvements
37110,3293.0,Pool or Spa/1 or 2 Family
291662,3291.0,Acc Struct to 1 or 2 Family
291663,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
37112,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291704,3292.0,Acc Struct to 3+ Fam or NonRes
291704,3292.0,Acc Struct to 3+ Fam or NonRes
291704,3292.0,Acc Struct to 3+ Fam or NonRes
291704,3292.0,Acc Struct to 3+ Fam or NonRes
291710,4380.0,Add/Alt Tenant Improvements
291702,4380.0,Add/Alt Tenant Improvements
37119,3293.0,Pool or Spa/1 or 2 Family
291717,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
37121,4380.0,Add/Alt Tenant Improvements
291743,4380.0,Add/Alt Tenant Improvements
291748,4380.0,Add/Alt Tenant Improvements
291788,4380.0,Add/Alt Tenant Improvements
291817,1010.0,One Family Detached
291846,4380.0,Add/Alt Tenant Improvements
291867,4380.0,Add/Alt Tenant Improvements
37125,3293.0,Pool or Spa/1 or 2 Family
291937,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
291947,1010.0,One Family Detached
291956,4342.0,"Add/Alt 3+, No Chg DU"
292005,3291.0,Acc Struct to 1 or 2 Family
292016,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292023,4380.0,Add/Alt Tenant Improvements
292029,3293.0,Pool or Spa/1 or 2 Family
292034,3293.0,Pool or Spa/1 or 2 Family
292041,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292049,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292055,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292062,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292059,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292070,1010.0,One Family Detached
292075,4380.0,Add/Alt Tenant Improvements
292083,4380.0,Add/Alt Tenant Improvements
292086,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292094,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292099,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292097,4380.0,Add/Alt Tenant Improvements
292107,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292103,4380.0,Add/Alt Tenant Improvements
292123,4380.0,Add/Alt Tenant Improvements
292126,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292125,4380.0,Add/Alt Tenant Improvements
292132,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292123,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292149,4380.0,Add/Alt Tenant Improvements
292154,4380.0,Add/Alt Tenant Improvements
292168,4380.0,Add/Alt Tenant Improvements
292166,3200.0,Industrial Building
292185,4380.0,Add/Alt Tenant Improvements
292187,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292189,3292.0,Acc Struct to 3+ Fam or NonRes
292201,3292.0,Acc Struct to 3+ Fam or NonRes
292196,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292085,3210.0,Parking Garage Open to Public
292211,4380.0,Add/Alt Tenant Improvements
292214,3291.0,Acc Struct to 1 or 2 Family
292223,3291.0,Acc Struct to 1 or 2 Family
292231,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292236,4380.0,Add/Alt Tenant Improvements
292261,1052.0,Five or More Family Condo
292261,1052.0,Five or More Family Condo
292261,1052.0,Five or More Family Condo
292261,1052.0,Five or More Family Condo
292261,1052.0,Five or More Family Condo
292285,4380.0,Add/Alt Tenant Improvements
292295,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292292,4380.0,Add/Alt Tenant Improvements
292311,4380.0,Add/Alt Tenant Improvements
292316,4380.0,Add/Alt Tenant Improvements
292330,4380.0,Add/Alt Tenant Improvements
292333,4380.0,Add/Alt Tenant Improvements
292328,2131.0,Motels and Tourist Cabins
292338,3293.0,Pool or Spa/1 or 2 Family
292352,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292375,3295.0,ACC STRUCT- NON RES
292392,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292394,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292396,,
292399,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292405,3292.0,Acc Struct to 3+ Fam or NonRes
292419,4380.0,Add/Alt Tenant Improvements
292420,3292.0,Acc Struct to 3+ Fam or NonRes
37157,4380.0,Add/Alt Tenant Improvements
292441,3292.0,Acc Struct to 3+ Fam or NonRes
292439,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
292448,1010.0,One Family Detached
292454,1052.0,Five or More Family Condo
292454,1052.0,Five or More Family Condo
292460,1051.0,Five or More Family Apt
